rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,1428.04,-64,21.03,403,1176,1,1.32,-0.05,24088,1,1.34,-0.06,21238
1,1422.05,-54,22.65,515,1103,1,1.29,-0.05,21882,1,1.65,-0.05,22959
1,1111.58,-43,19.29,517,1230,1,1.56,-0.06,20149,1,1.59,-0.05,19523
1,1133.26,-46,17.98,443,1358,1,1.48,-0.05,21041,1,1.54,-0.05,19585
1,1010.6,-18,22.75,459,1187,1,1.04,-0.19,32950,1,0.89,-0.18,33467
1,1082.12,-7,19.73,384,1143,1,0.88,-0.23,36040,1,1.09,-0.19,42349
1,1135.77,-7,19.28,392,1112,1,0.85,-0.13,44488,1,0.96,-0.11,47089
1,1003.81,-8,21.73,487,1080,1,1.05,-0.13,41682,1,0.96,-0.14,36441
1,1192.51,-8,22.04,386,1040,1,1.1,-0.1,69582,1,0.97,-0.1,65163
1,1022.38,-6,23.01,380,1196,1,1.13,-0.09,52235,1,1.02,-0.09,55017
1,1142.9,-7,22.52,376,1096,1,1.1,-0.07,7198,1,0.97,-0.08,6593
1,1248.58,0,21.71,429,1075,1,1.07,-0.07,6675,1,1.01,-0.08,6647
1,1109.94,0,23.59,435,1056,1,0.87,-0.04,59147,1,0.99,-0.05,52735
1,1061.91,0,24.19,380,1189,1,0.88,-0.05,55863,1,1.1,-0.04,58360
1,1110.37,0,23.65,459,912,1,1.11,-0.04,11517,1,0.99,-0.04,10420
1,1093.38,0,17.76,358,1063,1,1.03,-0.04,11521,1,1.12,-0.04,10364
1,953.79,0,19.36,364,1183,1,0.88,-0.03,59136,1,0.91,-0.03,58080
1,1067.3,0,21.82,338,1009,1,1.06,-0.03,56221,1,0.97,-0.03,53347
1,1146.54,0,20.44,356,902,1,1.03,-0.02,43620,1,0.93,-0.02,43312
1,1005.64,0,17.78,376,1117,1,0.98,-0.02,48501,1,0.91,-0.02,43122
1,1256.75,0,23.41,377,938,1,0.88,-0.01,1018,1,0.99,-0.01,859
1,1221.36,0,22.06,452,1141,1,1.06,-0.01,943,1,0.98,-0.01,870
1,1430.67,-16,19.72,418,1285,1,1.57,-0.03,7521,1,1.34,-0.03,7267
1,1164.04,-16,21.93,407,1290,1,1.6,-0.03,7279,1,1.27,-0.03,8111
1,1381.09,-25,21.12,390,1341,1,1.29,-0.07,42530,1,1.39,-0.08,35476
1,1234.91,-21,17.76,463,1149,1,1.42,-0.07,40600,1,1.42,-0.07,40200
1,1236.27,-42,21.08,460,1378,1,1.5,-0.1,35975,1,1.36,-0.08,34991
1,1161.93,-23,20.74,503,1048,1,1.23,-0.08,34200,1,1.62,-0.1,33323
1,1185.37,-27,21.12,430,1127,1,1.23,-0.1,36388,1,1.56,-0.1,32977
1,1236.22,-38,17.39,417,1326,1,1.43,-0.08,36701,1,1.33,-0.09,33557
1,1445.28,-41,22.22,415,1216,1,1.29,-0.1,31451,1,1.49,-0.09,32658
1,1122.24,-68,21.43,382,1263,1,1.28,-0.1,38788,1,1.28,-0.09,37391
1,1230.18,-69,19.73,496,1236,1,1.32,-0.1,32108,1,1.53,-0.1,38929
1,1430.74,-67,22.35,456,1093,1,1.32,-0.09,38240,1,1.26,-0.1,36981
1,1256.75,-56,20.48,417,1035,1,1.22,-0.09,36544,1,1.57,-0.1,33978
1,1406.45,-63,20.96,491,1321,1,1.54,-0.09,39449,1,1.43,-0.1,38040
1,1161.07,-64,22.15,384,1257,1,1.37,-0.09,39229,1,1.65,-0.1,40510
1,1453.22,-63,21.34,404,1271,1,1.58,-0.1,38100,1,1.49,-0.09,38297
1,1205.6,-47,23.5,510,1138,1,1.27,-0.1,37582,1,1.62,-0.08,33562
1,1263.67,-42,18.31,473,1077,1,1.35,-0.1,39724,1,1.65,-0.09,35306
1,1163.82,-22,18.93,503,1336,1,1.58,-0.09,33101,1,1.23,-0.08,32553
1,1197.32,-8,19.33,428,1141,1,1.07,-0.16,66162,1,1.0,-0.14,59263
1,1155.96,-7,18.92,482,1191,1,1.03,-0.15,54677,1,1.07,-0.14,55624
1,1340.34,-7,19.9,499,1148,1,1.09,-0.19,65770,1,0.95,-0.15,67437
1,1224.61,-8,21.92,421,1018,1,1.05,-0.17,68558,1,1.04,-0.17,59201
1,1305.05,-7,23.87,462,1128,1,0.9,-0.16,23473,1,0.87,-0.17,26140
1,1088.27,0,19.91,438,1108,1,0.84,-0.19,21512,1,1.09,-0.19,25627
1,1274.18,0,20.63,437,968,1,0.92,-0.12,34867,1,0.87,-0.12,39116
1,1178.16,0,21.4,376,1014,1,1.1,-0.12,33065,1,1.05,-0.12,36530
1,1281.84,0,20.08,371,1188,1,1.12,-0.08,16745,1,1.04,-0.1,17624
1,1150.34,0,19.84,404,1202,1,1.12,-0.1,15779,1,1.07,-0.08,18922
1,1054.9,0,22.98,395,1061,1,1.08,-0.07,5090,1,0.89,-0.06,6737
1,1151.17,0,19.64,371,1148,1,0.88,-0.06,6188,1,0.98,-0.05,5049
1,1213.08,0,18.99,421,984,1,1.05,-0.06,10396,1,0.92,-0.05,9431
1,1031.6,0,20.52,428,1131,1,1.11,-0.05,11034,1,0.88,-0.05,8544
1,1012.45,0,19.76,481,939,1,1.07,-0.03,26592,1,0.86,-0.03,25899
1,1190.59,0,22.86,429,971,1,0.87,-0.03,33817,1,1.1,-0.03,29502
1,1100.88,0,20.43,407,1158,1,0.87,-0.02,30960,1,0.94,-0.02,37425
1,1264.0,0,20.93,479,1092,1,1.02,-0.02,36257,1,0.85,-0.02,35338
1,992.45,0,25.66,397,998,1,0.96,-0.01,7654,1,1.04,-0.01,8259
1,991.5,0,22.0,389,880,1,1.0,-0.01,7377,1,0.91,-0.01,8714
1,1264.57,-17,27.24,618,1122,1,1.3,-0.09,11729,1,1.34,-0.09,10138
1,1214.38,-18,25.87,625,1028,1,1.56,-0.09,10627,1,1.68,-0.1,12366
1,1439.41,-24,24.1,608,1264,1,1.49,-0.08,9481,1,1.33,-0.09,10647
1,1348.91,-21,26.81,623,1053,1,1.28,-0.08,11439,1,1.6,-0.09,12279
1,1230.61,-34,21.97,590,1044,1,1.63,-0.1,10487,1,1.52,-0.08,12446
1,1183.04,-53,26.42,536,1130,1,1.57,-0.1,9771,1,1.69,-0.1,10934
1,1354.57,-49,21.54,530,1331,1,1.24,-0.49,58114,1,1.19,-0.49,63325
1,1381.6,-66,19.83,556,1055,1,1.22,-0.54,62311,1,1.2,-0.54,54666
1,1511.51,-69,21.1,449,1298,1,1.25,-0.52,57918,1,1.34,-0.44,57980
1,1394.59,-79,21.47,495,1336,1,1.19,-0.48,62535,1,1.42,-0.4,51444
1,1123.89,-72,20.26,549,1200,1,1.25,-0.64,10610,1,1.16,-0.54,10596
1,1116.56,-60,26.32,454,1049,1,1.15,-0.51,9511,1,0.98,-0.67,8782
1,1370.71,-57,25.97,476,1031,1,0.96,-0.56,67126,1,0.89,-0.68,59270
1,1265.26,-64,21.08,546,1024,1,0.98,-0.68,52699,1,1.19,-0.56,55709
1,1088.96,-51,25.17,461,1233,1,0.98,-0.56,62816,1,1.07,-0.56,53945
1,1178.24,-57,23.45,445,1076,1,1.04,-0.59,55695,1,1.04,-0.73,57712
1,1132.28,-43,26.94,567,1222,1,0.84,-0.6,57630,1,0.86,-0.66,64742
1,1415.53,-35,27.43,467,1268,1,0.86,-0.61,61084,1,1.01,-0.73,60804
1,1053.86,-17,22.17,468,986,1,0.84,-0.55,54460,1,0.9,-0.67,57981
1,1084.53,-16,21.52,559,1210,1,1.12,-0.65,64081,1,1.07,-0.72,60232
1,1242.02,-18,25.81,475,1016,1,0.89,-0.7,63961,1,0.98,-0.73,66505
1,1331.2,6,23.32,481,1232,1,1.07,-0.69,57104,1,0.94,-0.61,68279
1,1303.33,9,23.07,402,1192,1,1.11,-0.56,66340,1,0.92,-0.62,53621
1,1049.46,-34,25.2,479,1132,1,1.1,-0.64,59498,1,0.96,-0.64,61780
1,1229.04,-31,25.69,485,1159,1,1.0,-0.69,53439,1,1.04,-0.6,56909
1,1129.7,-8,24.11,386,1164,1,0.95,-0.7,66734,1,1.11,-0.64,53268
1,1254.91,-8,24.65,392,1198,1,0.97,-0.61,55587,1,1.09,-0.69,64569
1,1210.46,-15,25.14,426,1048,1,0.93,-0.19,33220,1,0.89,-0.16,34535
1,1200.36,-14,24.09,364,1127,1,1.1,-0.18,41067,1,0.9,-0.17,36905
1,965.02,-16,21.85,387,1157,1,0.9,-0.18,2081,1,0.87,-0.23,1975
1,984.36,-16,19.38,397,975,1,0.94,-0.2,1924,1,0.96,-0.18,1653
1,1124.69,-8,19.88,407,978,1,1.06,-0.21,54662,1,1.13,-0.18,53916
1,1124.39,-9,20.06,447,900,1,1.07,-0.21,60958,1,0.87,-0.18,49679
1,1208.65,-8,26.44,403,1127,1,0.96,-0.13,10912,1,1.06,-0.13,11351
1,1001.48,-8,21.05,488,958,1,1.1,-0.14,11261,1,1.07,-0.12,13356
1,1183.14,0,27.03,420,1100,1,1.0,-0.13,66865,1,1.06,-0.16,61558
1,946.01,0,23.02,486,842,1,1.06,-0.15,68417,1,1.05,-0.16,55985
1,1205.32,0,20.96,428,995,1,0.99,-0.13,35710,1,0.91,-0.12,29064
1,1170.36,0,20.51,388,904,1,0.96,-0.11,28764,1,0.98,-0.1,31865
1,982.12,0,26.79,422,936,1,1.07,-0.08,25800,1,1.0,-0.08,23997
1,1056.91,0,24.04,430,883,1,0.91,-0.09,21314,1,1.09,-0.08,23965
1,1202.61,0,21.15,440,883,1,0.93,-0.06,30934,1,0.91,-0.05,28305
1,1161.73,0,25.88,399,1002,1,0.84,-0.07,32628,1,1.01,-0.06,34162
1,998.28,0,23.63,499,830,1,0.85,-0.05,10947,1,1.07,-0.05,12104
1,1070.77,0,25.67,495,941,1,1.03,-0.05,11720,1,0.96,-0.04,12529
1,995.37,0,28.02,422,874,1,0.88,-0.05,15842,1,0.94,-0.04,16096
1,1108.77,0,28.55,430,815,1,1.08,-0.04,15932,1,1.07,-0.04,17615
1,1089.75,0,29.67,451,1038,1,0.97,-0.03,18588,1,0.95,-0.03,19535
1,951.1,0,24.22,431,981,1,0.84,-0.03,18702,1,0.99,-0.03,19409
1,904.0,0,24.04,399,1041,1,1.13,-0.02,60837,1,1.13,-0.02,59051
1,1137.51,0,27.08,454,834,1,1.02,-0.02,65563,1,1.11,-0.02,68897
1,1147.69,0,28.77,490,994,1,0.93,-0.02,22433,1,0.94,-0.02,21010
1,1077.3,0,27.28,448,905,1,1.12,-0.02,22444,1,0.88,-0.02,23886
1,872.35,0,24.6,461,941,1,1.06,-0.01,4239,1,1.12,-0.01,4657
1,1092.07,0,23.75,432,885,1,0.98,-0.01,4949,1,1.08,-0.01,5466
1,1286.01,-9,-13.37,-354,1188,1,1.34,-0.02,374,1,1.66,-0.02,413
1,1519.82,-8,-13.79,-330,1241,1,1.41,-0.02,404,1,1.28,-0.02,393
1,1370.76,-7,-13.56,-342,1376,1,1.55,-0.04,40324,1,1.36,-0.04,38268
1,1436.12,-24,-15.81,-386,1408,1,1.68,-0.05,34825,1,1.35,-0.05,35846
1,1267.29,-21,-14.53,-371,1498,1,1.49,-0.07,58152,1,1.35,-0.07,50007
1,1521.82,-27,-15.62,-386,1348,1,1.54,-0.07,57457,1,1.63,-0.07,55920
1,1477.91,-28,-14.75,-323,1298,1,1.6,-0.13,556,1,1.49,-0.12,650
1,1494.26,-45,-15.12,-299,1303,1,1.55,-0.14,619,1,1.44,-0.13,532
1,1334.38,-40,-13.0,-359,1179,1,1.35,-0.16,577,1,1.5,-0.14,526
1,1477.88,-68,-14.59,-274,1343,1,1.58,-0.15,536,1,1.3,-0.12,662
1,1258.14,-90,-12.3,-259,1452,1,1.27,-0.14,597,1,1.26,-0.12,572
1,1333.01,-15,-11.73,-313,1156,1,1.08,-0.01,60859,1,1.02,-0.01,71051
1,1210.28,-27,-13.74,-317,1166,1,1.14,-0.01,63520,1,1.1,-0.01,68268
1,1090.29,-21,-13.83,-289,1179,1,0.9,-0.01,57442,1,1.04,-0.01,63009
1,1191.5,-17,-15.01,-273,981,1,0.97,-0.01,67653,1,0.9,-0.01,73308
1,1296.05,-13,-15.71,-327,1199,1,0.87,-0.01,71819,1,1.16,-0.01,73584
1,1166.25,-8,-14.55,-310,1221,1,1.1,-0.01,73538,1,1.09,-0.01,64097
1,1095.58,-17,-15.92,-319,1054,1,1.25,-0.19,58381,1,1.18,-0.17,51069
1,1311.56,-16,-13.66,-290,1229,1,1.26,-0.2,59432,1,1.22,-0.16,59584
1,1001.6,-9,-15.26,-283,1028,1,1.05,-0.08,14168,1,0.97,-0.08,12301
1,1223.24,-8,-14.93,-269,1257,1,1.09,-0.07,13405,1,1.0,-0.09,12098
1,980.28,-7,-17.42,-314,1108,1,1.08,-0.05,54177,1,1.14,-0.05,57723
1,1237.4,-8,-15.23,-288,1064,1,1.0,-0.06,56799,1,0.98,-0.05,61242
1,1144.56,0,-16.94,-273,1185,1,0.95,-0.04,19948,1,1.2,-0.05,22082
1,1192.4,0,-17.06,-270,1227,1,1.16,-0.04,19175,1,0.97,-0.04,17035
1,1235.35,-8,-16.34,-334,1155,1,0.93,-0.03,43067,1,1.1,-0.03,38024
1,1226.95,0,-15.57,-268,1123,1,0.98,-0.03,41905,1,1.13,-0.03,38798
1,1007.14,0,-13.76,-271,995,1,0.92,-0.02,48613,1,1.01,-0.02,51672
1,952.02,0,-17.6,-282,939,1,0.88,-0.02,57361,1,0.96,-0.02,46352
1,1016.03,0,-16.73,-345,1016,1,1.15,-0.02,22412,1,1.08,-0.02,24789
1,1192.26,0,-19.01,-335,1156,1,0.93,-0.02,24543,1,1.06,-0.02,18694
1,1162.03,0,-14.95,-343,900,1,0.97,-0.01,23025,1,1.12,-0.01,23926
1,957.22,0,-16.46,-328,849,1,0.89,-0.01,23013,1,0.9,-0.01,25478
1,919.36,0,-21.65,-307,894,1,1.04,-0.01,21469,1,1.08,-0.01,19735
1,934.84,0,-17.28,-341,1105,1,0.94,-0.01,23816,1,0.92,-0.01,24095
1,1084.65,0,-22.17,-334,1093,1,1.02,-0.01,4847,1,1.11,-0.01,4944
1,1159.25,0,-16.63,-360,1042,1,0.97,-0.01,4599,1,0.87,-0.01,4971
1,1488.97,0,-16.98,-356,1134,1,1.48,-0.04,8799,1,1.34,-0.05,9604
1,1322.14,-43,-13.46,-348,1317,1,1.42,-0.05,9844,1,1.64,-0.06,9321
1,1182.38,-37,-14.14,-305,1119,1,1.37,-0.09,40446,1,1.52,-0.11,47349
1,1371.17,-36,-15.89,-393,1120,1,1.41,-0.11,42481,1,1.52,-0.1,39521
1,1374.98,-60,-14.16,-300,1247,1,1.44,-0.1,47941,1,1.32,-0.11,38449
1,1131.99,-57,-13.2,-327,1277,1,1.67,-0.1,48608,1,1.41,-0.1,40262
1,1246.41,-63,-17.17,-360,1419,1,1.54,-0.09,47492,1,1.43,-0.1,45266
1,1189.99,-71,-15.03,-326,1200,1,1.42,-0.09,39287,1,1.62,-0.11,47816
1,1501.61,-94,-13.57,-332,1172,1,1.35,-0.09,39690,1,1.32,-0.11,46133
1,1147.76,-93,-14.73,-327,1230,1,1.35,-0.09,44412,1,1.37,-0.11,48902
1,1207.82,-82,-14.15,-306,1344,1,1.67,-0.1,47150,1,1.62,-0.1,40069
1,1241.7,-55,-15.96,-293,1115,1,1.39,-0.09,47213,1,1.36,-0.1,41363
1,1141.69,-56,-13.33,-341,1251,1,1.32,-0.73,1011,1,1.09,-0.66,942
1,1151.63,-38,-13.49,-337,1355,1,1.06,-0.76,1029,1,1.08,-0.63,1089
1,1200.16,-44,-14.63,-297,1380,1,1.08,-0.61,1089,1,1.1,-0.74,1065
1,1360.4,-21,-13.69,-370,1207,1,1.01,-0.63,1179,1,1.22,-0.77,997
1,1424.21,-26,-15.59,-331,1120,1,1.33,-0.65,1018,1,1.25,-0.75,1181
1,1471.43,-15,-11.85,-270,1311,1,1.5,-0.02,34525,1,1.67,-0.02,39205
1,1312.91,-16,-14.1,-326,1171,1,1.57,-0.02,34647,1,1.4,-0.02,32915
1,1168.54,-49,-12.66,-326,1319,1,1.35,-0.08,58676,1,1.27,-0.08,49828
1,1432.22,-41,-13.6,-329,1265,1,1.34,-0.07,60992,1,1.59,-0.08,62196
1,1244.7,-64,-13.16,-294,1390,1,1.29,-0.07,52322,1,1.6,-0.09,52861
1,1241.36,-76,-11.08,-333,1364,1,1.47,-0.08,57344,1,1.45,-0.09,57202
1,1165.16,-80,-12.02,-320,1235,1,1.54,-0.08,54459,1,1.42,-0.07,51559
1,1213.19,-84,-14.36,-310,1424,1,1.28,-0.08,49348,1,1.35,-0.09,56240
1,1364.86,-72,-12.27,-324,1174,1,1.55,-0.08,61051,1,1.63,-0.08,61063
1,1214.64,-76,-13.07,-315,1334,1,1.4,-0.08,46707,1,1.52,-0.08,48359
1,1299.61,-75,-14.27,-276,1356,1,1.29,-0.08,57407,1,1.45,-0.07,62588
1,1412.57,-61,-11.3,-281,1336,1,1.36,-0.09,47890,1,1.55,-0.07,57602
1,1190.74,-56,-13.08,-271,1144,1,1.41,-0.08,52950,1,1.26,-0.09,57655
1,1479.04,-44,-14.28,-274,1210,1,1.68,-0.09,58749,1,1.29,-0.07,60461
1,1295.52,-39,-12.98,-318,1432,1,1.66,-0.08,56640,1,1.26,-0.08,60769
1,1385.51,-25,-11.72,-271,1103,1,1.32,-0.08,59776,1,1.26,-0.08,61319
1,1261.01,-17,-12.44,-258,1158,1,1.32,-0.07,52044,1,1.31,-0.07,59587
1,1341.53,-8,-14.45,-326,1295,1,0.96,-0.18,26773,1,0.97,-0.2,25730
1,1047.6,-7,-14.35,-295,1024,1,0.92,-0.18,29833,1,0.86,-0.2,31249
1,1067.16,-6,-15.57,-265,1139,1,0.99,-0.09,32283,1,1.13,-0.09,28676
1,1326.73,-7,-12.41,-310,993,1,1.13,-0.09,34318,1,1.1,-0.11,34500
1,1228.34,0,-12.27,-333,1311,1,0.95,-0.06,13532,1,1.01,-0.07,14224
1,1277.58,0,-14.23,-333,1304,1,0.87,-0.07,16229,1,1.15,-0.05,13256
1,1139.17,0,-14.68,-310,1279,1,0.92,-0.03,33997,1,0.98,-0.04,39024
1,1291.59,0,-14.6,-258,1217,1,0.86,-0.04,36338,1,1.12,-0.04,36904
1,1054.69,0,-13.16,-266,1064,1,0.93,-0.03,44225,1,1.13,-0.03,39964
1,1021.61,0,-16.54,-340,1266,1,0.86,-0.03,49779,1,1.14,-0.03,50940
1,1087.87,0,-16.88,-327,1222,1,1.03,-0.03,38475,1,1.11,-0.03,45142
1,1108.09,0,-12.9,-281,1200,1,0.96,-0.03,38350,1,0.94,-0.03,48314
1,1162.27,0,-16.67,-333,967,1,0.91,-0.01,32689,1,1.11,-0.01,29877
1,1014.41,0,-13.11,-298,1170,1,1.04,-0.01,29267,1,0.89,-0.01,29987
1,1165.79,0,-15.11,-328,1066,1,1.06,-0.01,37180,1,0.96,-0.01,35139
1,1083.22,0,-16.95,-300,1079,1,1.14,-0.01,39697,1,0.98,-0.01,40569
1,1203.39,0,-16.38,-283,1224,1,1.02,-0.01,32976,1,0.94,-0.01,39083
1,1299.49,0,-16.75,-304,1185,1,1.1,-0.01,33234,1,1.05,-0.01,35146
1,1524.79,-48,-12.47,-304,1119,1,1.32,-0.23,6829,1,1.27,-0.27,7759
1,1356.31,-72,-14.58,-345,1438,1,1.67,-0.24,6672,1,1.36,-0.26,6349
1,1500.11,-98,-14.8,-305,1363,1,1.45,-0.42,24578,1,1.51,-0.38,27287
1,1459.87,-93,-13.74,-357,1268,1,1.24,-0.42,28384,1,1.44,-0.38,24196
1,1275.24,-89,-15.52,-314,1322,1,1.15,-0.43,23628,1,1.34,-0.41,23644
1,1495.43,-103,-15.31,-320,1382,1,1.44,-0.37,23054,1,1.45,-0.41,29678
1,1172.79,-78,-14.41,-335,1347,1,1.43,-0.37,28183,1,1.16,-0.37,30038
1,1373.42,-66,-12.47,-289,1350,1,1.39,-0.48,28331,1,1.25,-0.38,25799
1,1151.0,-52,-12.96,-324,1448,1,1.34,-0.37,24543,1,1.47,-0.37,27675
1,1159.1,-47,-15.06,-341,1313,1,1.29,-0.48,30263,1,1.36,-0.45,22839
1,1321.47,-22,-13.53,-344,1156,1,1.48,-0.44,30149,1,1.2,-0.46,26880
1,1197.53,-16,-15.78,-337,1181,1,1.41,-0.45,24684,1,1.2,-0.46,27933
1,1322.71,-17,-11.83,-287,1408,1,1.31,-0.39,26780,1,1.14,-0.42,23102
1,1269.67,-15,-11.93,-310,1293,1,1.22,-0.37,30072,1,1.29,-0.39,23286
1,1332.15,-18,-12.69,-306,1240,1,1.35,-0.4,28780,1,1.43,-0.39,28219
1,1341.28,-23,-14.56,-295,1214,1,1.29,-0.38,28908,1,1.43,-0.44,29967
1,1231.64,-23,-12.72,-335,1064,1,1.49,-0.41,25367,1,1.36,-0.43,26028
1,1432.29,-15,-13.18,-316,1120,1,1.15,-0.18,12115,1,1.2,-0.18,11949
1,1269.11,-14,-13.98,-314,1212,1,0.99,-0.2,14669,1,1.12,-0.18,12979
1,1355.09,-9,-12.86,-308,1314,1,1.28,-0.23,53280,1,1.02,-0.21,49769
1,1370.67,-8,-16.42,-336,1261,1,1.06,-0.21,48661,1,0.99,-0.2,46791
1,1157.15,-16,-15.98,-357,1219,1,0.94,-0.22,18726,1,1.08,-0.2,20452
1,1367.13,-16,-13.14,-312,1247,1,1.01,-0.21,20571,1,1.0,-0.21,18428
1,1368.71,-8,-16.15,-316,1227,1,1.07,-0.22,60510,1,1.15,-0.18,65638
1,1359.6,-6,-16.24,-361,1024,1,1.17,-0.19,53018,1,1.14,-0.19,55630
1,1265.85,-8,-15.1,-369,1049,1,0.93,-0.15,60210,1,0.98,-0.15,65415
1,1361.3,-7,-17.23,-302,1207,1,0.91,-0.17,68639,1,1.04,-0.15,67263
1,1132.66,-7,-13.94,-365,1046,1,1.2,-0.13,61468,1,1.13,-0.12,64214
1,1356.47,-7,-17.33,-320,1138,1,0.91,-0.11,60932,1,1.14,-0.13,52779
1,1346.59,-6,-15.19,-359,1109,1,1.13,-0.09,55378,1,1.13,-0.1,57943
1,1229.93,0,-16.33,-322,1296,1,0.93,-0.08,59248,1,1.12,-0.1,65773
1,1078.13,0,-15.66,-328,1051,1,1.11,-0.08,52681,1,1.09,-0.1,51521
1,1048.4,0,-16.31,-324,1201,1,1.11,-0.08,52633,1,0.99,-0.08,58082
1,1042.42,0,-14.04,-374,970,1,1.05,-0.07,50880,1,1.16,-0.08,60875
1,1233.17,0,-15.3,-317,1284,1,0.86,-0.06,56844,1,1.08,-0.08,53948
1,1083.83,0,-17.29,-376,993,1,0.97,-0.05,32685,1,0.92,-0.04,30705
1,1004.28,0,-17.13,-348,1156,1,1.05,-0.05,34940,1,1.1,-0.06,41227
1,1075.32,8,-17.99,-321,953,1,0.99,-0.04,18219,1,1.03,-0.04,17738
1,1096.59,8,-15.99,-290,1054,1,1.05,-0.04,16851,1,1.01,-0.04,21142
1,1038.07,0,-17.16,-277,1122,1,1.02,-0.03,19629,1,1.03,-0.03,23772
1,1110.1,0,-17.97,-362,1180,1,1.16,-0.03,20245,1,0.93,-0.03,19506
1,1132.83,8,-17.61,-342,1041,1,0.95,-0.02,7187,1,1.12,-0.02,8044
1,1085.75,0,-17.58,-338,1169,1,1.15,-0.02,8741,1,1.09,-0.02,8503
1,1155.18,0,-14.54,-348,1303,1,1.49,-0.01,29419,1,1.51,-0.01,31753
1,1346.0,0,-13.4,-311,1262,1,1.57,-0.01,29691,1,1.71,-0.01,30970
1,1328.99,0,-15.05,-300,1343,1,1.44,-0.01,30753,1,1.61,-0.01,35184
1,1467.17,0,-15.59,-343,1365,1,1.45,-0.01,34400,1,1.45,-0.01,33234
1,1309.07,-13,-13.07,-302,1372,1,1.81,-0.01,38892,1,1.85,-0.01,34239
1,1351.69,-15,-12.7,-316,1216,1,1.68,-0.01,39173,1,1.62,-0.01,38985
1,1195.09,-42,-16.72,-316,1290,1,1.71,-0.01,32698,1,1.42,-0.01,33956
1,1254.0,-67,-14.68,-346,1190,1,1.55,-0.01,31573,1,1.5,-0.01,32746
1,1474.54,-71,-13.76,-365,1169,1,1.39,-0.01,32067,1,1.5,-0.01,37414
1,1175.1,-64,-14.38,-353,1446,1,1.83,-0.01,29738,1,1.58,-0.01,37001
1,1166.25,-60,-12.96,-333,1312,1,1.86,-0.01,37627,1,1.79,-0.01,34771
1,1354.77,-59,-14.45,-383,1185,1,1.61,-0.01,37000,1,1.38,-0.01,36335
1,1472.88,-62,-15.73,-332,1346,1,1.61,-0.01,32601,1,1.53,-0.01,35117
1,1532.9,-73,-15.8,-305,1124,1,1.45,-0.01,35270,1,1.83,-0.01,29777
1,1407.28,-83,-12.65,-316,1213,1,1.42,-0.01,34632,1,1.64,-0.01,35234
1,1193.74,-22,-14.68,-367,1321,1,1.11,-0.26,24722,1,1.12,-0.22,21679
1,1516.97,-24,-13.04,-361,1139,1,0.93,-0.23,19535,1,1.14,-0.25,25384
1,1165.64,-8,-15.35,-329,1295,1,1.04,-0.26,21605,1,0.97,-0.26,23271
1,1403.04,-8,-14.23,-280,1426,1,0.91,-0.24,23442,1,1.01,-0.22,21167
1,1457.34,-18,-12.87,-354,1200,1,1.07,-0.21,23926,1,0.98,-0.21,19027
1,1125.32,-25,-14.37,-310,1334,1,1.16,-0.27,21657,1,1.17,-0.23,25278
1,1465.77,-21,-15.28,-346,1119,1,0.99,-0.27,22089,1,1.16,-0.25,22040
1,1163.3,-25,-13.05,-277,1385,1,1.02,-0.23,21447,1,1.06,-0.26,24402
1,1280.81,-23,-12.63,-338,1138,1,1.2,-0.28,21061,1,0.95,-0.26,20770
1,1328.95,-14,-14.09,-367,1229,1,1.11,-0.22,22597,1,0.9,-0.23,24675
1,1408.82,-17,-13.0,-301,1083,1,1.01,-0.23,29666,1,1.15,-0.19,30469
1,1392.92,-15,-13.11,-315,1326,1,0.87,-0.2,32665,1,0.91,-0.21,35928
1,1235.24,-17,-17.16,-279,1062,1,1.04,-0.17,39358,1,1.0,-0.19,48402
1,1400.47,-18,-15.09,-281,1105,1,1.13,-0.22,38442,1,0.99,-0.18,46672
1,1086.62,-7,-16.11,-363,1239,1,1.02,-0.14,59674,1,1.1,-0.11,54236
1,1417.3,-8,-15.3,-321,1134,1,0.95,-0.12,58957,1,0.96,-0.14,51630
1,1362.76,-8,-16.57,-319,1286,1,1.15,-0.1,29532,1,0.87,-0.08,32751
1,1371.03,-8,-17.37,-364,1306,1,1.04,-0.1,35805,1,0.86,-0.1,33945
1,1273.22,-8,-15.34,-288,1009,1,1.15,-0.05,63531,1,1.1,-0.06,52209
1,1387.48,-8,-13.69,-310,1172,1,1.09,-0.05,55125,1,0.99,-0.06,62553
1,1152.81,-7,-14.31,-347,1027,1,0.91,-0.05,34764,1,0.93,-0.05,35326
1,1031.42,-8,-17.53,-287,1219,1,0.94,-0.05,37959,1,1.1,-0.05,35441
1,1053.34,0,-14.81,-347,1200,1,1.08,-0.03,29159,1,1.07,-0.03,31854
1,1235.5,0,-14.23,-371,1076,1,0.96,-0.03,28379,1,1.15,-0.03,24866
1,1217.06,0,-17.22,-336,1263,1,1.1,-0.02,13234,1,0.97,-0.02,13850
1,1194.47,0,-15.56,-287,1205,1,0.93,-0.02,12884,1,0.89,-0.02,14178
1,1119.52,0,-17.38,-350,1061,1,1.13,-0.02,57410,1,0.94,-0.02,59492
1,1057.27,0,-18.65,-314,1070,1,0.9,-0.02,50357,1,0.95,-0.02,50172
