rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,1178.16,0,25.32,444,1079,1,1.22,0.25,65579,1,1.12,0.2,59553
1,1069.84,0,24.18,351,991,1,1.21,0.26,74289,1,1.22,0.26,68706
1,1167.89,-15,22.66,390,1056,1,1.11,0.25,67565,1,1.02,0.22,60614
1,1173.13,-15,20.64,388,1048,1,1.04,0.25,67471,1,0.99,0.26,66944
1,1160.22,26,22.3,420,917,1,0.99,0.23,63986,1,1.16,0.26,59814
1,994.7,25,21.12,389,1078,1,1.2,0.22,55167,1,1.1,0.21,63630
1,1188.15,59,20.04,378,949,1,1.13,0.72,58079,1,1.02,0.69,53443
1,1053.52,89,24.8,402,1054,1,0.88,0.65,61809,1,1.16,0.69,48518
1,1059.31,74,21.22,464,853,1,1.25,0.61,62227,1,1.21,0.71,51416
1,1096.67,78,21.7,432,861,1,0.94,0.74,51934,1,1.16,0.69,48604
1,923.48,61,25.04,440,1047,1,0.97,0.69,54134,1,1.24,0.67,46503
1,1187.99,83,21.96,360,852,1,0.99,0.63,57350,1,1.0,0.7,50482
1,1121.58,84,26.0,415,1003,1,1.11,0.65,56066,1,1.12,0.71,50919
1,1164.76,94,23.93,385,970,1,1.18,0.71,56829,1,1.17,0.6,52814
1,1218.75,48,24.8,399,931,1,0.96,0.73,50866,1,1.23,0.7,56761
1,934.91,52,21.6,452,1051,1,1.17,0.65,55039,1,1.11,0.62,48552
1,943.69,53,22.76,421,938,1,1.27,0.48,20874,1,1.28,0.48,23077
1,1095.03,43,19.89,401,979,1,1.38,0.52,19741,1,1.3,0.5,18296
1,1049.58,32,22.95,437,898,1,1.49,0.42,19692,1,1.43,0.45,19611
1,1203.51,34,24.32,452,1101,1,1.42,0.53,22849,1,1.35,0.46,22752
1,1128.91,26,20.66,409,1124,1,1.7,0.43,21982,1,1.61,0.53,22048
1,995.94,22,21.65,471,1043,1,1.53,0.42,21072,1,1.62,0.44,19782
1,1048.57,0,25.42,397,1078,1,1.59,0.54,20276,1,1.53,0.44,21142
1,1043.09,-8,24.02,450,931,1,1.38,0.46,23141,1,1.56,0.54,19402
1,1095.77,7,26.04,450,1137,1,1.38,0.09,494,1,1.13,0.08,644
1,1181.83,8,23.11,481,996,1,1.09,0.07,570,1,1.15,0.09,578
1,970.07,8,20.3,413,873,1,1.28,0.11,26649,1,1.14,0.1,19816
1,1256.83,8,22.54,450,1092,1,1.12,0.11,26306,1,1.18,0.11,26446
1,1140.52,8,26.07,411,1009,1,1.22,0.06,8435,1,1.21,0.07,7045
1,983.51,7,22.42,426,930,1,1.3,0.08,7973,1,1.11,0.06,7878
1,1015.68,7,22.63,449,929,1,1.17,0.07,24559,1,1.11,0.06,31125
1,1099.42,8,26.2,387,1122,1,1.26,0.06,27458,1,1.22,0.06,29405
1,1067.83,8,24.33,401,1107,1,1.26,0.05,21919,1,1.08,0.04,21516
1,1120.15,7,21.94,469,915,1,1.05,0.05,20528,1,1.07,0.05,22256
1,1225.84,8,25.86,489,1075,1,1.03,0.03,43512,1,1.05,0.03,46147
1,1011.03,8,26.1,487,1113,1,1.08,0.03,41048,1,1.14,0.03,50183
1,1200.75,13,26.35,443,935,1,1.04,0.03,49785,1,1.04,0.03,42646
1,1082.68,18,27.01,399,1129,1,1.2,0.03,39830,1,1.08,0.03,41494
1,924.45,36,21.51,435,1121,1,1.19,0.03,50814,1,1.16,0.03,39678
1,930.14,34,26.79,444,1069,1,1.03,0.03,50095,1,1.1,0.03,50042
1,1202.28,-8,25.96,433,883,1,1.32,0.03,51016,1,1.2,0.03,51765
1,1072.68,-7,20.25,426,862,1,1.02,0.03,51741,1,1.09,0.03,47440
1,1106.25,-7,23.05,450,984,1,1.0,0.03,43668,1,1.16,0.03,47305
1,987.55,25,24.91,422,1131,1,0.98,0.03,41071,1,1.01,0.03,51950
1,1059.06,23,24.27,439,892,1,1.04,0.03,51105,1,1.25,0.03,44331
1,1121.08,34,20.76,463,1055,1,1.05,0.03,47069,1,1.23,0.03,47619
1,920.48,27,22.63,416,896,1,1.17,0.03,52399,1,1.3,0.03,49010
1,1012.56,56,24.65,464,1064,1,1.21,0.03,39119,1,1.21,0.03,42369
1,1166.13,48,24.57,406,892,1,1.13,0.03,51988,1,1.2,0.03,52178
1,1072.35,0,23.82,514,1068,1,1.62,0.01,703,1,1.52,0.01,618
1,1377.46,-6,23.73,496,1031,1,1.63,0.01,623,1,1.57,0.01,603
1,1153.47,-8,25.09,451,1318,1,1.35,0.01,632,1,1.42,0.01,580
1,1102.54,0,20.23,535,1301,1,1.59,0.01,730,1,1.31,0.01,677
1,1386.25,0,23.05,520,1092,1,1.63,0.01,631,1,1.54,0.01,738
1,1004.24,7,23.09,387,965,1,1.07,0.01,55411,1,1.1,0.01,57353
1,1098.91,8,23.83,427,958,1,1.14,0.01,61183,1,0.89,0.01,59000
1,936.16,0,26.09,461,882,1,1.16,0.02,9836,1,0.91,0.02,9577
1,1116.79,0,21.54,431,1030,1,0.88,0.02,10859,1,0.86,0.02,9189
1,1039.72,9,21.62,356,905,1,1.15,0.02,8957,1,0.95,0.02,10352
1,884.66,7,27.42,393,1023,1,1.06,0.02,10855,1,1.0,0.02,9364
1,987.99,0,22.94,423,797,1,1.01,0.15,45829,1,1.17,0.17,42817
1,970.65,0,22.36,414,1015,1,0.94,0.15,45126,1,1.13,0.18,44654
1,1107.71,-28,25.47,418,927,1,1.2,0.17,47640,1,1.14,0.14,48355
1,984.98,61,21.94,406,953,1,1.2,0.17,43806,1,0.93,0.18,54498
1,993.47,48,25.87,429,1026,1,1.06,0.18,47707,1,1.15,0.17,52627
1,892.45,0,21.73,333,985,1,1.18,0.15,48581,1,1.15,0.16,53373
1,988.87,0,21.57,415,802,1,1.18,0.15,43430,1,1.06,0.18,52929
1,1003.72,35,24.66,341,785,1,1.17,0.18,47085,1,1.11,0.16,51387
1,871.51,32,21.68,338,836,1,1.23,0.14,46220,1,1.15,0.14,45962
1,1068.5,63,26.34,350,997,1,1.1,0.14,51725,1,0.99,0.14,49199
1,987.17,61,22.48,451,858,1,0.91,0.8,42185,1,0.9,0.75,45220
1,914.38,89,26.45,378,804,1,0.89,0.77,36397,1,0.89,0.8,43963
1,925.81,81,24.91,364,969,1,1.04,0.75,35818,1,1.08,0.82,34269
1,848.9,72,24.63,421,936,1,1.16,0.78,34593,1,1.25,0.86,38484
1,1099.92,79,22.71,371,982,1,1.22,0.87,32584,1,1.27,0.77,37132
1,1088.43,88,22.34,436,771,1,1.08,0.93,30596,1,1.37,0.81,34164
1,1104.31,69,27.54,453,769,1,1.52,0.78,11272,1,1.32,0.83,14111
1,1009.62,82,24.13,410,935,1,1.42,0.91,13908,1,1.15,0.73,12498
1,1080.61,69,22.55,367,795,1,1.6,0.74,11670,1,1.34,0.89,13324
1,942.04,21,25.31,464,935,1,1.3,0.9,13974,1,1.4,0.7,11376
1,884.88,21,24.73,412,980,1,1.52,0.69,22540,1,1.33,0.72,17305
1,949.86,37,25.54,356,838,1,1.47,0.68,19728,1,1.42,0.64,21784
1,993.36,37,19.81,464,986,1,1.54,0.76,936,1,1.68,0.72,1123
1,1020.33,22,19.0,438,982,1,1.78,0.76,1008,1,1.87,0.77,889
1,1218.46,26,19.78,396,1114,1,1.6,0.78,1150,1,1.98,0.69,946
1,1308.89,7,20.98,376,1130,1,2.11,0.61,1009,1,1.66,0.67,1006
1,1218.6,7,21.98,362,1188,1,2.06,0.52,26469,1,1.81,0.55,27976
1,1108.06,-8,18.73,445,1066,1,1.61,0.6,27903,1,2.03,0.51,27257
1,1273.94,-8,20.64,467,1044,1,1.98,0.4,14694,1,1.84,0.43,14444
1,1032.78,-7,20.44,415,1095,1,1.91,0.41,14889,1,1.87,0.38,13165
1,1167.78,0,22.56,398,1105,1,1.49,0.36,28688,1,1.67,0.28,32168
1,988.5,7,-21.01,-354,1080,1,1.14,0.04,70464,1,0.91,0.03,69563
1,1144.32,16,-18.83,-395,1041,1,0.97,0.04,54856,1,0.98,0.04,63674
1,904.79,15,-17.34,-328,1020,1,1.19,0.06,68653,1,0.93,0.07,66661
1,1059.8,15,-20.04,-393,947,1,0.96,0.06,63934,1,0.95,0.07,63546
1,1131.62,16,-22.06,-318,922,1,1.11,0.07,66038,1,0.95,0.08,54025
1,956.63,8,-20.73,-405,948,1,1.2,0.06,55074,1,0.92,0.08,70844
1,879.07,34,-18.1,-392,858,1,1.05,0.11,683,1,1.25,0.12,700
1,1153.93,29,-19.0,-364,982,1,1.04,0.12,586,1,1.01,0.12,571
1,920.58,17,-22.42,-348,1111,1,1.16,0.11,599,1,0.97,0.11,637
1,916.65,17,-19.4,-366,940,1,0.98,0.11,642,1,1.13,0.12,552
1,993.05,49,-17.53,-355,943,1,1.06,0.13,554,1,1.0,0.11,545
1,1204.49,25,-14.84,-313,1185,1,1.64,0.07,12058,1,1.69,0.06,12881
1,970.84,24,-15.54,-272,969,1,1.41,0.06,13565,1,1.47,0.06,11772
1,993.27,-8,-15.17,-317,966,1,1.7,0.04,6379,1,1.51,0.04,7430
1,1139.43,-9,-15.12,-300,1085,1,1.42,0.04,6302,1,1.49,0.04,6856
1,1213.78,-7,-14.7,-325,1253,1,1.7,0.03,7200,1,1.76,0.03,6967
1,1056.98,-8,-16.06,-355,1183,1,1.68,0.03,6566,1,1.66,0.03,5672
1,1205.21,-7,-14.76,-352,1008,1,1.74,0.02,6473,1,1.66,0.02,5836
1,1165.78,0,-14.1,-273,1195,1,1.6,0.02,5321,1,1.78,0.02,5061
1,1207.1,0,-14.18,-277,1284,1,1.35,0.02,12330,1,1.68,0.02,14351
1,1303.43,0,-15.97,-304,1087,1,1.38,0.02,11935,1,1.69,0.02,12644
1,1113.51,7,-18.4,-312,1040,1,1.06,0.01,15101,1,1.18,0.01,17827
1,1174.48,8,-16.2,-379,1045,1,1.19,0.01,14554,1,0.94,0.01,18007
1,1056.92,0,-16.52,-335,1193,1,1.18,0.05,34455,1,0.96,0.04,34861
1,1240.67,0,-19.58,-388,954,1,0.92,0.04,26655,1,0.93,0.06,26443
1,1067.39,17,-15.1,-332,1145,1,1.18,0.05,35534,1,0.96,0.06,34512
1,1094.12,16,-19.01,-353,1094,1,1.09,0.05,28532,1,0.91,0.05,30522
1,1274.38,22,-19.6,-299,1176,1,1.21,0.05,32745,1,1.01,0.05,31017
1,1137.29,36,-16.23,-324,949,1,1.06,0.05,29187,1,1.07,0.04,30534
1,1020.73,34,-17.28,-325,1192,1,1.12,0.07,26812,1,1.04,0.08,25743
1,1129.06,7,-17.86,-300,1044,1,1.16,0.08,27480,1,1.19,0.07,26021
1,1150.2,7,-16.84,-339,1062,1,1.17,0.08,24720,1,1.12,0.09,30944
1,1060.68,8,-17.15,-372,1164,1,1.2,0.08,30960,1,1.01,0.09,25632
1,1143.44,7,-20.13,-386,959,1,1.11,0.15,3459,1,1.14,0.13,3103
1,1240.64,17,-20.33,-333,923,1,1.14,0.12,3801,1,1.25,0.13,3069
1,1119.21,41,-16.3,-359,1022,1,1.08,0.12,3646,1,1.15,0.11,3706
1,1246.93,41,-18.56,-304,1168,1,1.24,0.11,3045,1,1.17,0.15,3088
1,1268.49,66,-14.73,-347,992,1,1.03,0.15,3430,1,1.03,0.12,3476
1,1157.45,72,-15.97,-357,972,1,1.03,0.12,4047,1,1.25,0.13,4047
1,1166.53,106,-15.02,-283,975,1,1.14,0.13,3966,1,1.14,0.15,3435
1,1098.8,110,-18.91,-333,923,1,1.2,0.15,3402,1,1.28,0.11,4024
1,969.17,63,-17.84,-328,1069,1,1.18,0.12,4031,1,1.16,0.13,3442
1,1113.49,80,-18.94,-346,1180,1,1.18,0.13,3913,1,1.21,0.11,3175
1,1114.52,83,-15.45,-287,966,1,1.41,0.75,22435,1,1.52,0.83,26371
1,1199.54,80,-15.61,-280,1019,1,1.45,0.74,21106,1,1.29,0.73,21740
1,1077.91,83,-15.5,-279,1010,1,1.72,0.72,27221,1,1.77,0.81,20714
1,1178.19,57,-16.61,-313,940,1,1.63,0.69,21651,1,1.41,0.89,22022
1,1135.6,63,-16.0,-313,993,1,1.6,0.68,22689,1,1.63,0.8,21217
1,1184.6,16,-14.89,-278,1190,1,1.49,0.83,21785,1,1.58,0.89,25021
1,988.61,15,-18.3,-283,1231,1,1.75,0.79,23996,1,1.6,0.88,26786
1,1151.16,0,-16.55,-352,1038,1,1.44,0.67,26006,1,1.8,0.67,24436
1,1201.38,8,-14.65,-285,980,1,0.9,0.01,32799,1,0.98,0.01,30698
1,1126.2,8,-15.56,-345,1131,1,1.13,0.01,31545,1,0.96,0.01,32711
1,1224.94,8,-15.12,-282,1089,1,1.17,0.01,30905,1,1.17,0.01,28014
1,1282.8,9,-17.23,-331,965,1,1.13,0.01,25963,1,0.88,0.01,27426
1,1038.07,8,-17.15,-276,1003,1,1.12,0.01,27522,1,0.99,0.01,30286
1,1124.63,7,-13.84,-281,1001,1,1.01,0.01,29261,1,1.12,0.01,32236
1,1004.86,22,-14.36,-336,1051,1,1.01,0.01,27899,1,0.88,0.01,31685
1,1229.49,8,-15.89,-305,1095,1,0.92,0.01,25039,1,1.03,0.01,28787
1,1240.12,6,-14.31,-318,939,1,0.89,0.01,29196,1,1.02,0.01,32875
1,1053.9,23,-16.75,-290,1152,1,0.95,0.01,26508,1,1.08,0.01,27928
1,960.32,24,-18.35,-299,948,1,1.01,0.01,32704,1,1.14,0.01,27067
1,1266.14,0,-14.52,-297,997,1,1.01,0.01,29131,1,0.91,0.01,27299
1,1096.37,0,-17.81,-279,987,1,1.17,0.01,28225,1,0.91,0.01,27878
1,1003.81,6,-15.41,-274,928,1,0.92,0.01,27564,1,1.08,0.01,33253
1,1086.97,8,-15.93,-309,1093,1,0.97,0.01,30149,1,0.97,0.01,32367
1,1171.35,-7,-14.03,-263,1238,1,1.46,0.01,12543,1,1.61,0.01,11664
1,1301.13,-8,-16.15,-267,1232,1,1.28,0.01,13003,1,1.28,0.01,11945
1,1228.79,-8,-16.06,-305,1359,1,1.53,0.01,9987,1,1.4,0.01,12856
1,1307.76,-9,-13.9,-300,1196,1,1.31,0.01,10455,1,1.64,0.01,13065
1,1115.5,0,-13.24,-326,1295,1,1.49,0.01,11815,1,1.39,0.01,12947
1,1197.37,0,-12.79,-334,1203,1,1.42,0.01,12201,1,1.45,0.01,11488
1,1101.41,0,-16.59,-283,1409,1,1.56,0.01,5285,1,1.58,0.01,5602
1,1426.47,0,-14.9,-344,1374,1,1.57,0.01,5417,1,1.4,0.01,4331
1,1079.36,26,-13.59,-305,947,1,1.51,0.27,33484,1,1.69,0.3,29257
1,1265.32,18,-15.21,-347,1115,1,1.43,0.3,32180,1,1.37,0.24,33458
1,1297.71,13,-14.59,-275,977,1,1.74,0.22,26423,1,1.66,0.21,26180
1,1342.37,23,-13.31,-332,1188,1,1.45,0.2,25723,1,1.45,0.19,25467
1,1016.51,25,-14.46,-299,1062,1,1.52,0.15,3453,1,1.4,0.14,3137
1,1125.52,0,-16.49,-364,1065,1,1.41,0.15,3546,1,1.57,0.17,3278
1,1074.7,0,-14.95,-274,1209,1,2.04,0.2,284,1,1.9,0.2,330
1,1276.61,0,-14.53,-349,1254,1,1.61,0.18,315,1,1.71,0.18,338
1,1303.42,0,-16.59,-293,1063,1,1.63,0.13,33216,1,2.1,0.13,30190
1,1414.88,0,-16.26,-344,1070,1,1.74,0.11,29550,1,1.63,0.14,35649
1,1118.25,-8,-16.29,-358,1298,1,1.52,0.09,17422,1,1.95,0.08,17856
1,1164.22,-8,-16.39,-361,1120,1,1.8,0.09,18105,1,1.75,0.1,16265
1,1129.88,0,-16.57,-374,1304,1,1.78,0.08,15329,1,1.49,0.07,17597
1,1397.16,0,-14.18,-295,1169,1,1.5,0.06,16380,1,1.72,0.07,19487
1,1316.11,0,-15.36,-379,1273,1,1.72,0.04,2528,1,1.66,0.04,2736
1,1229.75,0,-16.09,-296,1448,1,1.77,0.04,2883,1,1.56,0.04,2743
1,1409.27,0,-13.52,-340,1299,1,1.63,0.03,3856,1,1.87,0.03,3718
1,1266.79,0,-12.78,-336,1393,1,1.81,0.03,3548,1,1.69,0.03,4033
1,1494.47,0,-15.63,-300,1203,1,1.89,0.02,1593,1,1.86,0.02,2064
1,1321.43,0,-16.25,-298,1489,1,1.89,0.02,2094,1,1.43,0.02,1835
1,1267.21,7,-19.06,-342,1187,1,1.03,0.01,42216,1,1.03,0.01,53512
1,1026.15,8,-16.62,-366,1207,1,1.04,0.01,53750,1,0.95,0.01,49162
1,1143.27,8,-20.07,-292,959,1,1.11,0.02,67905,1,1.11,0.02,58812
1,968.36,8,-20.87,-304,1000,1,1.1,0.02,65117,1,1.07,0.02,72249
1,1099.23,16,-20.86,-319,1024,1,1.07,0.04,409,1,1.06,0.04,483
1,1237.85,15,-18.73,-353,929,1,0.96,0.04,455,1,0.87,0.04,514
1,1263.27,8,-16.82,-368,983,1,0.99,0.03,27532,1,1.18,0.03,32406
1,954.93,6,-17.5,-389,971,1,1.04,0.03,28140,1,1.04,0.03,27911
1,1175.44,36,-19.33,-378,1081,1,1.17,0.06,5869,1,1.11,0.07,4987
1,1266.08,29,-18.56,-398,1085,1,0.92,0.07,5826,1,0.91,0.07,5565
1,986.28,22,-18.65,-346,1017,1,1.14,0.06,5270,1,1.02,0.08,5280
1,1078.9,21,-20.98,-321,1149,1,0.91,0.07,5649,1,0.99,0.08,5478
1,1046.77,36,-18.33,-378,1025,1,0.94,0.11,16747,1,1.22,0.12,13852
1,1017.12,9,-19.2,-334,1084,1,0.97,0.1,13937,1,1.12,0.12,16613
1,1264.83,7,-20.25,-386,892,1,1.13,0.14,65797,1,1.14,0.16,52308
1,1251.92,14,-20.96,-330,1197,1,1.09,0.16,67185,1,1.0,0.15,67246
1,1092.93,16,-17.35,-373,945,1,0.99,0.13,56414,1,1.03,0.16,67514
1,1121.35,47,-17.21,-301,1024,1,1.03,0.14,60291,1,1.16,0.13,57797
1,1048.23,53,-20.21,-333,1151,1,1.13,0.28,33464,1,1.36,0.32,38671
1,1262.48,95,-16.69,-390,1092,1,1.26,0.34,35238,1,1.09,0.35,32252
1,1081.54,66,-19.42,-348,928,1,1.18,0.39,36015,1,1.16,0.36,36832
1,992.15,67,-20.09,-291,1133,1,1.12,0.43,35277,1,1.37,0.35,31110
1,1241.75,69,-17.59,-385,1051,1,1.34,0.36,31883,1,1.38,0.37,31406
1,957.89,69,-16.2,-299,1014,1,1.37,0.37,39735,1,1.45,0.37,34870
1,1168.23,81,-18.62,-295,1227,1,1.28,0.45,30959,1,1.37,0.46,31730
1,1094.71,83,-18.13,-357,1148,1,1.37,0.39,32245,1,1.41,0.45,32582
1,1217.1,62,-15.35,-365,1076,1,1.43,0.43,35107,1,1.33,0.35,35949
1,1099.23,57,-15.36,-322,1124,1,1.31,0.45,33260,1,1.18,0.38,30436
1,1310.75,14,-17.71,-335,942,1,1.27,0.38,37967,1,1.23,0.38,35240
1,1125.42,6,-16.71,-326,1298,1,1.29,0.37,33911,1,1.27,0.37,34546
1,1084.72,8,-18.34,-357,1248,1,1.42,0.01,8624,1,1.53,0.01,7871
1,1053.31,-8,-14.18,-366,1101,1,1.66,0.01,6821,1,1.54,0.01,8594
1,1278.22,0,-14.28,-361,1273,1,1.95,0.01,682,1,1.7,0.01,777
1,1312.18,0,-17.43,-327,1318,1,1.81,0.01,861,1,1.71,0.01,743
1,1419.85,0,8.8,231,1458,1,1.79,0.01,462,1,1.59,0.01,565
1,1303.84,6,12.97,273,1360,1,1.1,0.05,44661,1,1.16,0.05,46730
1,1245.08,7,14.56,336,1135,1,1.24,0.06,46115,1,1.42,0.05,57255
1,1432.93,8,15.19,326,1161,1,1.44,0.08,57614,1,1.3,0.07,47780
1,1165.35,17,14.56,319,1284,1,1.26,0.09,62138,1,1.31,0.08,49384
1,1240.78,27,13.49,293,1173,1,1.23,0.07,60023,1,1.33,0.07,56483
1,1283.57,31,16.14,363,1259,1,1.11,0.08,49811,1,1.13,0.08,54130
1,1295.85,8,15.74,354,1180,1,1.12,0.09,57177,1,1.36,0.07,54440
1,1435.75,7,14.92,296,1348,1,1.22,0.09,53058,1,1.16,0.08,59808
1,1141.69,8,12.76,307,1177,1,1.33,0.08,49635,1,1.42,0.08,50349
1,1394.09,9,12.64,310,1250,1,1.18,0.09,52020,1,1.23,0.09,53818
1,1265.2,8,15.0,359,1288,1,1.27,0.09,53824,1,1.1,0.08,56094
1,1158.66,7,14.94,331,1159,1,1.44,0.08,56022,1,1.32,0.08,62783
1,1222.67,8,15.06,360,1175,1,1.32,0.32,40178,1,1.37,0.31,46030
1,1388.7,53,13.14,282,1374,1,1.15,0.34,44363,1,1.36,0.31,45612
1,1166.91,52,14.28,358,1170,1,1.3,0.35,37142,1,1.15,0.28,47762
1,1135.04,86,16.53,285,1094,1,1.16,0.29,49490,1,1.21,0.28,46068
1,1297.6,70,14.05,294,1120,1,1.46,0.29,46141,1,1.12,0.29,49395
1,1308.8,77,17.78,366,1115,1,1.21,0.35,44965,1,1.3,0.35,39872
1,1184.84,77,16.2,343,1220,1,1.35,0.31,39083,1,1.38,0.34,43567
1,1237.14,71,13.4,359,1122,1,1.17,0.35,38611,1,1.24,0.33,38238
1,1425.15,68,14.94,316,1131,1,1.71,0.79,60407,1,1.39,0.67,51823
1,1240.48,62,16.91,324,1329,1,1.33,0.64,55727,1,1.68,0.71,59393
1,1230.28,35,13.05,314,1396,1,1.52,0.8,66740,1,1.36,0.75,61597
1,1325.76,36,14.5,287,1388,1,1.46,0.76,53892,1,1.4,0.69,57286
1,1262.41,36,13.22,363,1384,1,1.76,0.65,50506,1,1.45,0.8,52144
1,1295.94,33,13.43,349,1222,1,1.43,0.63,51717,1,1.47,0.82,60544
1,1171.86,14,14.12,338,1158,1,1.51,0.67,62232,1,1.76,0.74,61202
1,1281.33,17,13.79,283,1235,1,1.74,0.82,57347,1,1.75,0.76,57978
1,1391.46,22,14.49,307,1371,1,1.39,0.81,62630,1,1.36,0.82,62317
1,1525.34,8,12.81,284,1379,1,1.7,0.69,65903,1,1.48,0.64,61806
1,1486.98,9,14.34,315,1263,1,1.63,0.71,51572,1,1.7,0.76,50465
1,1392.65,9,14.43,346,1443,1,1.73,0.74,58267,1,1.53,0.83,67194
1,1569.69,0,10.51,285,1292,1,2.0,0.01,906,1,1.96,0.01,847
1,1468.9,0,10.69,307,1220,1,2.0,0.01,896,1,1.87,0.01,859
1,1288.83,7,14.24,354,1404,1,1.19,0.01,35058,1,1.4,0.01,35841
1,1278.84,7,14.38,319,1081,1,1.29,0.01,35474,1,1.36,0.01,34220
1,1299.01,8,14.97,279,1083,1,1.18,0.01,28450,1,1.23,0.01,34561
1,1376.02,7,14.47,340,1208,1,1.38,0.01,37063,1,1.09,0.01,36087
1,1393.5,8,14.77,288,1187,1,1.17,0.03,16900,1,1.13,0.03,19428
1,1370.98,15,15.86,293,1054,1,1.16,0.03,17718,1,1.33,0.03,16787
1,1267.47,25,12.35,350,1337,1,1.3,0.07,50432,1,1.26,0.06,48784
1,1331.41,24,12.86,333,1176,1,1.15,0.07,49994,1,1.46,0.07,44734
1,1403.99,8,14.08,315,1186,1,1.36,0.07,47239,1,1.23,0.07,39779
1,1217.62,7,15.34,340,1399,1,1.09,0.07,45889,1,1.15,0.07,45399
1,1347.91,88,12.55,273,1289,1,1.14,0.06,44188,1,1.33,0.08,45385
1,1149.5,75,15.07,327,1276,1,1.11,0.07,44265,1,1.19,0.07,48681
1,1363.83,0,13.69,282,1319,1,1.14,0.08,44024,1,1.23,0.06,45445
1,1124.61,0,13.41,307,1277,1,1.39,0.06,38427,1,1.21,0.06,43014
1,1222.37,0,12.43,281,1355,1,1.16,0.07,48636,1,1.23,0.06,46210
1,1394.57,36,15.84,291,1142,1,1.28,0.08,47601,1,1.21,0.06,39122
1,1146.07,31,15.54,277,1059,1,1.44,0.08,45934,1,1.16,0.08,41275
1,1203.29,71,15.81,348,1338,1,1.46,0.06,50495,1,1.46,0.07,46911
1,1067.02,70,15.08,301,1073,1,1.1,0.07,44253,1,1.46,0.08,42382
1,1323.86,67,12.65,271,1191,1,1.1,0.06,50187,1,1.13,0.07,45264
1,1190.14,73,14.93,311,1270,1,1.46,0.08,50830,1,1.41,0.06,39675
1,1519.92,0,12.83,285,1358,1,1.33,0.01,49217,1,1.21,0.01,42006
1,1397.2,0,12.14,266,1202,1,1.25,0.01,41669,1,1.09,0.01,39328
1,1306.01,0,10.69,323,1238,1,1.14,0.01,61858,1,1.17,0.01,49616
1,1394.5,0,13.28,303,1383,1,1.39,0.01,56009,1,1.07,0.01,64750
1,1328.47,0,12.3,305,1402,1,1.2,0.01,20532,1,1.2,0.01,17773
1,1342.37,0,12.62,303,1269,1,1.22,0.01,17116,1,1.26,0.01,21463
1,1505.03,0,14.0,296,1422,1,1.39,0.01,20969,1,1.34,0.01,17127
1,1434.66,0,12.86,283,1263,1,1.35,0.01,21623,1,1.22,0.01,18237
1,1215.24,7,14.21,314,1125,1,1.42,0.01,20285,1,1.14,0.01,19629
1,1170.26,7,11.69,332,1452,1,1.25,0.01,20286,1,1.32,0.01,18658
1,1185.61,8,12.99,274,1157,1,1.18,0.01,19904,1,1.42,0.01,18709
1,1142.67,7,11.83,324,1159,1,1.3,0.01,19747,1,1.42,0.01,19758
1,1210.35,7,12.2,316,1123,1,1.44,0.26,26591,1,1.12,0.21,25509
1,1388.59,13,13.87,266,1453,1,1.44,0.24,31742,1,1.15,0.26,27477
1,1273.6,15,13.08,350,1140,1,1.35,0.25,51520,1,1.19,0.22,44988
1,1286.95,16,13.54,262,1136,1,1.26,0.25,55391,1,1.11,0.21,48983
1,1449.76,13,14.6,286,1391,1,1.44,0.25,44077,1,1.4,0.27,52336
1,1516.25,38,11.62,327,1365,1,1.47,0.22,55547,1,1.35,0.24,46247
1,1315.85,33,14.87,273,1147,1,1.47,0.23,49834,1,1.15,0.24,58804
1,1438.19,87,14.98,339,1268,1,1.37,0.22,48730,1,1.14,0.23,58842
1,1206.67,72,15.71,335,1343,1,1.38,0.25,49732,1,1.12,0.21,47138
1,1442.75,58,12.56,286,1232,1,1.4,0.26,52227,1,1.32,0.23,54083
1,1432.9,28,13.85,309,1434,1,1.17,0.25,57205,1,1.41,0.27,52788
1,1357.5,30,13.37,273,1307,1,1.47,0.26,44323,1,1.19,0.23,50222
1,1343.64,66,12.52,280,1126,1,1.26,0.66,47266,1,1.2,0.58,43349
1,1442.49,68,13.43,349,1299,1,1.43,0.67,50017,1,1.4,0.6,43274
1,1480.26,68,13.28,335,1287,1,1.53,0.74,55526,1,1.41,0.67,43820
1,1318.8,76,15.29,285,1297,1,1.42,0.7,55502,1,1.4,0.66,47277
1,1483.25,64,14.48,334,1184,1,1.33,0.63,52046,1,1.56,0.6,45566
1,1382.42,66,14.27,320,1272,1,1.63,0.63,55730,1,1.23,0.72,45084
1,1173.98,82,12.86,276,1126,1,1.47,0.72,46466,1,1.57,0.6,43772
1,1523.4,58,14.87,284,1132,1,1.39,0.64,48141,1,1.37,0.61,46154
1,1149.99,67,14.83,314,1465,1,1.58,0.69,47311,1,1.51,0.67,48361
1,1363.0,32,14.19,355,1361,1,1.45,0.77,54835,1,1.59,0.77,43540
1,1315.45,35,13.09,287,1440,1,1.35,0.59,55678,1,1.45,0.72,56269
1,1238.35,30,11.34,292,1382,1,1.4,0.69,51455,1,1.62,0.6,47396
1,1486.0,29,14.86,342,1247,1,1.37,0.63,53917,1,1.25,0.69,44785
